,Emotion,Path,Gender
2122,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_phone_happy.wav,Female
2123,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_pick_happy.wav,Female
2124,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_pike_happy.wav,Female
2125,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_pole_happy.wav,Female
2126,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_pool_happy.wav,Female
2127,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_puff_happy.wav,Female
2128,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rag_happy.wav,Female
2129,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_raid_happy.wav,Female
2130,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rain_happy.wav,Female
2131,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_raise_happy.wav,Female
2132,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rat_happy.wav,Female
2133,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_reach_happy.wav,Female
2134,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_read_happy.wav,Female
2135,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_red_happy.wav,Female
2136,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_ring_happy.wav,Female
2137,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_ripe_happy.wav,Female
2138,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_road_happy.wav,Female
2139,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_room_happy.wav,Female
2140,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rose_happy.wav,Female
2141,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rot_happy.wav,Female
2142,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rough_happy.wav,Female
2143,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_rush_happy.wav,Female
2144,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_said_happy.wav,Female
2145,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sail_happy.wav,Female
2146,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_search_happy.wav,Female
2147,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_seize_happy.wav,Female
2148,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sell_happy.wav,Female
2149,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shack_happy.wav,Female
2150,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shall_happy.wav,Female
2151,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shawl_happy.wav,Female
2152,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sheep_happy.wav,Female
2153,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shirt_happy.wav,Female
2154,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_should_happy.wav,Female
2155,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_shout_happy.wav,Female
2156,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_size_happy.wav,Female
2157,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_soap_happy.wav,Female
2158,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_soup_happy.wav,Female
2159,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sour_happy.wav,Female
2160,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_south_happy.wav,Female
2161,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sub_happy.wav,Female
2162,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_such_happy.wav,Female
2163,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_sure_happy.wav,Female
2164,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_take_happy.wav,Female
2165,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_talk_happy.wav,Female
2166,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tape_happy.wav,Female
2167,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_team_happy.wav,Female
2168,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tell_happy.wav,Female
2169,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_thin_happy.wav,Female
2170,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_third_happy.wav,Female
2171,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_thought_happy.wav,Female
2172,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_thumb_happy.wav,Female
2173,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_time_happy.wav,Female
2174,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tip_happy.wav,Female
2175,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tire_happy.wav,Female
2176,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_ton_happy.wav,Female
2177,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tool_happy.wav,Female
2178,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_tough_happy.wav,Female
2179,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_turn_happy.wav,Female
2180,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_vine_happy.wav,Female
2181,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_voice_happy.wav,Female
2182,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_void_happy.wav,Female
2183,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_vote_happy.wav,Female
2184,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wag_happy.wav,Female
2185,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_walk_happy.wav,Female
2186,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wash_happy.wav,Female
2187,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_week_happy.wav,Female
2188,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wheat_happy.wav,Female
2189,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_when_happy.wav,Female
2190,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_which_happy.wav,Female
2191,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_whip_happy.wav,Female
2192,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_white_happy.wav,Female
2193,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wife_happy.wav,Female
2194,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_wire_happy.wav,Female
2195,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_witch_happy.wav,Female
2196,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_yearn_happy.wav,Female
2197,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_yes_happy.wav,Female
2198,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_young_happy.wav,Female
2199,Happy,TESS/TESS Toronto emotional speech set data/YAF_happy/YAF_youth_happy.wav,Female
2200,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_back_neutral.wav,Female
2201,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bar_neutral.wav,Female
2202,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_base_neutral.wav,Female
2203,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bath_neutral.wav,Female
2204,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bean_neutral.wav,Female
2205,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_beg_neutral.wav,Female
2206,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bite_neutral.wav,Female
2207,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_boat_neutral.wav,Female
2208,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bone_neutral.wav,Female
2209,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_book_neutral.wav,Female
2210,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_bought_neutral.wav,Female
2211,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_burn_neutral.wav,Female
2212,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_cab_neutral.wav,Female
2213,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_calm_neutral.wav,Female
2214,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_came_neutral.wav,Female
2215,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_cause_neutral.wav,Female
2216,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_chain_neutral.wav,Female
2217,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_chair_neutral.wav,Female
2218,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_chalk_neutral.wav,Female
2219,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_chat_neutral.wav,Female
2220,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_check_neutral.wav,Female
2221,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_cheek_neutral.wav,Female
2222,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_chief_neutral.wav,Female
2223,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_choice_neutral.wav,Female
2224,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_cool_neutral.wav,Female
2225,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dab_neutral.wav,Female
2226,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_date_neutral.wav,Female
2227,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dead_neutral.wav,Female
2228,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_death_neutral.wav,Female
2229,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_deep_neutral.wav,Female
2230,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dime_neutral.wav,Female
2231,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dip_neutral.wav,Female
2232,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_ditch_neutral.wav,Female
2233,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dodge_neutral.wav,Female
2234,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_dog_neutral.wav,Female
2235,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_doll_neutral.wav,Female
2236,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_door_neutral.wav,Female
2237,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_fail_neutral.wav,Female
2238,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_fall_neutral.wav,Female
2239,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_far_neutral.wav,Female
2240,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_fat_neutral.wav,Female
2241,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_fit_neutral.wav,Female
2242,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_five_neutral.wav,Female
2243,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_food_neutral.wav,Female
2244,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_gap_neutral.wav,Female
2245,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_gas_neutral.wav,Female
2246,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_gaze_neutral.wav,Female
2247,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_germ_neutral.wav,Female
2248,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_get_neutral.wav,Female
2249,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_gin_neutral.wav,Female
2250,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_goal_neutral.wav,Female
2251,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_good_neutral.wav,Female
2252,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_goose_neutral.wav,Female
2253,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_gun_neutral.wav,Female
2254,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_half_neutral.wav,Female
2255,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,Female
2256,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hash_neutral.wav,Female
2257,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,Female
2258,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_have_neutral.wav,Female
2259,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_haze_neutral.wav,Female
2260,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,Female
2261,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hit_neutral.wav,Female
2262,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hole_neutral.wav,Female
2263,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_home_neutral.wav,Female
2264,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hurl_neutral.wav,Female
2265,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_hush_neutral.wav,Female
2266,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_jail_neutral.wav,Female
2267,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_jar_neutral.wav,Female
2268,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_join_neutral.wav,Female
2269,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_judge_neutral.wav,Female
2270,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_jug_neutral.wav,Female
2271,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_juice_neutral.wav,Female
2272,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_keen_neutral.wav,Female
2273,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_keep_neutral.wav,Female
2274,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_keg_neutral.wav,Female
2275,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_kick_neutral.wav,Female
2276,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_kill_neutral.wav,Female
2277,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_king_neutral.wav,Female
2278,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_kite_neutral.wav,Female
2279,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_knock_neutral.wav,Female
2280,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_late_neutral.wav,Female
2281,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_laud_neutral.wav,Female
2282,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lean_neutral.wav,Female
2283,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_learn_neutral.wav,Female
2284,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lease_neutral.wav,Female
2285,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lid_neutral.wav,Female
2286,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_life_neutral.wav,Female
2287,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_limb_neutral.wav,Female
2288,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav,Female
2289,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_loaf_neutral.wav,Female
2290,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_long_neutral.wav,Female
2291,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lore_neutral.wav,Female
2292,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lose_neutral.wav,Female
2293,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_lot_neutral.wav,Female
2294,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_love_neutral.wav,Female
2295,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_luck_neutral.wav,Female
2296,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_make_neutral.wav,Female
2297,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_match_neutral.wav,Female
2298,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_merge_neutral.wav,Female
2299,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mess_neutral.wav,Female
2300,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_met_neutral.wav,Female
2301,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mill_neutral.wav,Female
2302,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mob_neutral.wav,Female
2303,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav,Female
2304,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mood_neutral.wav,Female
2305,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_moon_neutral.wav,Female
2306,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mop_neutral.wav,Female
2307,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_mouse_neutral.wav,Female
2308,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_nag_neutral.wav,Female
2309,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_name_neutral.wav,Female
2310,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_near_neutral.wav,Female
2311,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_neat_neutral.wav,Female
2312,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_nice_neutral.wav,Female
2313,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_note_neutral.wav,Female
2314,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_numb_neutral.wav,Female
2315,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pad_neutral.wav,Female
2316,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_page_neutral.wav,Female
2317,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pain_neutral.wav,Female
2318,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pass_neutral.wav,Female
2319,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pearl_neutral.wav,Female
2320,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_peg_neutral.wav,Female
2321,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_perch_neutral.wav,Female
2322,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_phone_neutral.wav,Female
2323,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pick_neutral.wav,Female
2324,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pike_neutral.wav,Female
2325,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pole_neutral.wav,Female
2326,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_pool_neutral.wav,Female
2327,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_puff_neutral.wav,Female
2328,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rag_neutral.wav,Female
2329,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_raid_neutral.wav,Female
2330,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rain_neutral.wav,Female
2331,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_raise_neutral.wav,Female
2332,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rat_neutral.wav,Female
2333,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_reach_neutral.wav,Female
2334,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_read_neutral.wav,Female
2335,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_red_neutral.wav,Female
2336,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_ring_neutral.wav,Female
2337,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_ripe_neutral.wav,Female
2338,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_road_neutral.wav,Female
2339,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_room_neutral.wav,Female
2340,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rose_neutral.wav,Female
2341,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rot_neutral.wav,Female
2342,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rough_neutral.wav,Female
2343,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_rush_neutral.wav,Female
2344,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_said_neutral.wav,Female
2345,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sail_neutral.wav,Female
2346,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_search_neutral.wav,Female
2347,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_seize_neutral.wav,Female
2348,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sell_neutral.wav,Female
2349,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_shack_neutral.wav,Female
2350,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_shall_neutral.wav,Female
2351,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_shawl_neutral.wav,Female
2352,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sheep_neutral.wav,Female
2353,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_shirt_neutral.wav,Female
2354,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_should_neutral.wav,Female
2355,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_shout_neutral.wav,Female
2356,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_size_neutral.wav,Female
2357,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_soap_neutral.wav,Female
2358,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_soup_neutral.wav,Female
2359,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sour_neutral.wav,Female
2360,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_south_neutral.wav,Female
2361,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sub_neutral.wav,Female
2362,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_such_neutral.wav,Female
2363,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_sure_neutral.wav,Female
2364,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_take_neutral.wav,Female
2365,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_talk_neutral.wav,Female
2366,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tape_neutral.wav,Female
2367,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_team_neutral.wav,Female
2368,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tell_neutral.wav,Female
2369,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_thin_neutral.wav,Female
2370,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_third_neutral.wav,Female
2371,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_thought_neutral.wav,Female
2372,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_thumb_neutral.wav,Female
2373,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_time_neutral.wav,Female
2374,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tip_neutral.wav,Female
2375,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tire_neutral.wav,Female
2376,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_ton_neutral.wav,Female
2377,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tool_neutral.wav,Female
2378,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_tough_neutral.wav,Female
2379,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_turn_neutral.wav,Female
2380,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_vine_neutral.wav,Female
2381,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_voice_neutral.wav,Female
2382,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_void_neutral.wav,Female
2383,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_vote_neutral.wav,Female
2384,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_wag_neutral.wav,Female
2385,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_walk_neutral.wav,Female
2386,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_wash_neutral.wav,Female
2387,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_week_neutral.wav,Female
2388,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_wheat_neutral.wav,Female
2389,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_when_neutral.wav,Female
2390,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_which_neutral.wav,Female
2391,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_whip_neutral.wav,Female
2392,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_white_neutral.wav,Female
2393,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_wife_neutral.wav,Female
2394,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_wire_neutral.wav,Female
2395,Neutral,TESS/TESS Toronto emotional speech set data/YAF_neutral/YAF_witch_neutral.wav,Female
